"STATION","NAME","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV03"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","2005-12-17",,,,,"0.00",,,,"44","28",,,,,,,,,,,,,,,,,,,,,
"USW00094274","TACOMA NARROWS AIRPORT, WA US","2005-12-18",,,,,"0.00",,,,"44","33",,,,,,,,,,,,,,,,,,,,,
"USW00094274","TACOMA NARROWS AIRPORT, WA US","2005-12-19",,,,,"0.37",,,,"44","37",,,,,,,,,,,,,,,,,,,,,
"USW00094274","TACOMA NARROWS AIRPORT, WA US","2005-12-20",,,,,"0.31",,,,"49","43",,,,,,,,,,,,,,,,,,,,,
"USW00094274","TACOMA NARROWS AIRPORT, WA US","2005-12-21",,,,,"0.40",,,,"53","44",,,,,,,,,,,,,,,,,,,,,
"USW00094274","TACOMA NARROWS AIRPORT, WA US","2005-12-22",,,,,"0.38",,,,"54","49",,,,,,,,,,,,,,,,,,,,,
"USW00094274","TACOMA NARROWS AIRPORT, WA US","2005-12-23",,,,,"1.07",,,,"53","47",,,,,,,,,,,,,,,,,,,,,
"USW00094274","TACOMA NARROWS AIRPORT, WA US","2005-12-24",,,,,"0.38",,,,"57","52",,,,,,,,,,,,,,,,,,,,,
"USW00094274","TACOMA NARROWS AIRPORT, WA US","2005-12-25",,,,,"0.98",,,,"54","48",,,,,,,,,,,,,,,,,,,,,
"USW00094274","TACOMA NARROWS AIRPORT, WA US","2005-12-26",,,,,"0.40",,,,"50","46",,,,,,,,,,,,,,,,,,,,,
"USW00094274","TACOMA NARROWS AIRPORT, WA US","2005-12-27",,,,,"0.38",,,,"52","44",,,,,,,,,,,,,,,,,,,,,
"USW00094274","TACOMA NARROWS AIRPORT, WA US","2005-12-28",,,,,"0.44",,,,"51","42",,,,,,,,,,,,,,,,,,,,,
"USW00094274","TACOMA NARROWS AIRPORT, WA US","2005-12-29",,,,,"0.38",,,,"48","42",,,,,,,,,,,,,,,,,,,,,
"USW00094274","TACOMA NARROWS AIRPORT, WA US","2005-12-30",,,,,"0.91",,,,"48","42",,,,,,,,,,,,,,,,,,,,,
"USW00094274","TACOMA NARROWS AIRPORT, WA US","2005-12-31",,,,,"0.26",,,,"49","46",,,,,,,,,,,,,,,,,,,,,
"USW00094274","TACOMA NARROWS AIRPORT, WA US","2006-01-01",,,,,"0.05",,,,"54","44",,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-01",,,,,"0.03","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-02",,,,,"0.28","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-03",,,,,"0.05","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-04",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-05",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-06",,,,,"0.21","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-07",,,,,"1.52","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-08",,,,,"0.82","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-09",,,,,"0.18","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-10",,,,,"0.28","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-11",,,,,"0.03","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-12",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-13",,,,,"0.19","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-14",,,,,"0.20","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-15",,,,,"0.47","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-16",,,,,"0.05","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-17",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-18",,,,,"0.26","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-19",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-20",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-21",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-22",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-23",,,,,"0.24","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-24",,,,,"0.22","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-25",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-26",,,,,"0.03","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-27",,,,,"0.12","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-28",,,,,"0.56","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-29",,,,,"0.57","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-30",,,,,"1.82","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-01-31",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-01",,,,,"0.43","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-02",,,,,"0.38","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-03",,,,,"0.12","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-04",,,,,"0.50","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-05",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-06",,,,,"0.16","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-07",,,,,"0.18","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-08",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-09",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-10",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-11",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-12",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-13",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-14",,,,,"0.65","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-15",,,,,"0.41","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-16",,,,,"0.11","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-17",,,,,"0.52","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-18",,,,,"0.35","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-19",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-20",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-21",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-22",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-23",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-24",,,,,"0.09","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-25",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-26",,,,,"0.25","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-27",,,,,"0.35","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-28",,,,,"0.03","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-02-29",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-01",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-02",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-03",,,,,"0.08","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-04",,,,,"0.15","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-05",,,,,"0.11","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-06",,,,,"0.16","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-07",,,,,"0.71","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-08",,,,,"0.06","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-09",,,,,"0.01","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-10",,,,,"0.01","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-11",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-12",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-13",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-14",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-15",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-16",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-17",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-18",,,,,"0.09","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-19",,,,,"0.04","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-20",,,,,"0.20","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-21",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-22",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-23",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-24",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-25",,,,,"0.43","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-26",,,,,"0.78","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-27",,,,,"0.27","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-28",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-29",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-30",,,,,"0.03","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-03-31",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-01",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-02",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-03",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-04",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-05",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-06",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-07",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-08",,,,,"0.01","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-09",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-10",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-11",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-12",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-13",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-14",,,,,"0.17","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-15",,,,,"0.18","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-16",,,,,"0.04","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-17",,,,,"0.01","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-18",,,,,"0.02","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-19",,,,,"0.11","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-20",,,,,"0.30","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-21",,,,,"0.27","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-22",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-23",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-24",,,,,"0.01","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-25",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-26",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-27",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-28",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-29",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-04-30",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-01",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-02",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-03",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-04",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-05",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-06",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-07",,,,,"0.12","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-08",,,,,"0.15","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-09",,,,,"0.12","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-10",,,,,"0.01","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-11",,,,,"0.17","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-12",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-13",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-14",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-15",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-16",,,,,"0.03","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-17",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-18",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-19",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-20",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-21",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-22",,,,,"0.02","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-23",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-24",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-25",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-26",,,,,"0.06","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-27",,,,,"0.30","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-28",,,,,"0.69","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-29",,,,,"0.21","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-30",,,,,"0.08","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-05-31",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-01",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-02",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-03",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-04",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-05",,,,,"0.13","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-06",,,,,"0.09","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-07",,,,,"0.04","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-08",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-09",,,,,"0.09","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-10",,,,,"0.01","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-11",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-12",,,,,"0.01","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-13",,,,,"0.28","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-14",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-15",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-16",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-17",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-18",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-19",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-20",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-21",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-22",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-23",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-24",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-25",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-26",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-27",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-28",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-29",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-06-30",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00459021","WAUNA 3 W, WA US","2004-07-01",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,
